grid_id,year,forest_cover_pct,forest_loss_ha,forest_loss_pct_change,avg_temp,total_rainfall_mm,n_dry_days,n_hot_days,temp_anomaly,n_observations,n_species,normalized_richness
VN_10.21_105.92,2015,4.19,0.0,-0.0,27.88,1491.9,176.0,25.0,0.59,1,1,0.053619
VN_10.21_107.17,2015,0.0,0.0,0.0,27.06,1068.2,211.0,0.0,-0.09,6,6,0.114597
VN_10.29_103.94,2015,31.59,244.874046,-2.494845,27.38,1922.7,137.0,0.0,0.26,1,1,0.053619
VN_10.29_104.20,2015,0.0,0.0,0.0,27.49,1757.3,158.0,0.0,-0.13,3,2,0.053619
VN_10.29_104.30,2015,1.02,0.175996,-0.001793,27.49,1757.3,158.0,0.0,-0.16,10,4,0.061998
VN_10.29_104.39,2015,0.28,0.0,-0.0,27.85,1824.9,137.0,0.0,0.04,4,2,0.046185
VN_10.29_105.47,2015,3.94,0.0,-0.0,27.99,1423.6,167.0,30.0,0.54,1,1,0.053619
VN_10.29_105.73,2015,2.26,0.263954,-0.002689,27.99,1471.5,176.0,36.0,0.58,10,5,0.077497
VN_10.29_105.83,2015,11.35,0.351992,-0.003586,27.98,1471.5,176.0,34.0,0.55,1,1,0.053619
VN_10.29_105.92,2015,13.1,0.0,-0.0,27.86,1491.9,176.0,25.0,0.47,4,4,0.09237
VN_10.29_106.00,2015,12.13,0.0,-0.0,27.85,1491.9,176.0,25.0,0.47,22,15,0.177799
VN_10.29_106.09,2015,15.19,0.0,-0.0,27.89,1491.9,176.0,26.0,0.63,17,17,0.218595
VN_10.29_106.72,2015,0.62,0.0,-0.0,27.37,1197.3,189.0,0.0,0.17,28,21,0.231784
VN_10.29_106.81,2015,0.14,0.0,-0.0,27.38,1197.3,189.0,0.0,0.12,33,27,0.284565
VN_10.29_107.08,2015,0.13,0.0,-0.0,27.04,948.9,211.0,0.0,-0.15,1,1,0.053619
VN_10.38_103.84,2015,19.19,39.359468,-0.401122,27.87,1786.6,155.0,0.0,0.3,8,5,0.084575
VN_10.38_103.94,2015,40.43,3.255271,-0.033175,26.92,1768.8,126.0,0.0,0.03,1,1,0.053619
VN_10.38_104.03,2015,64.5,5.541914,-0.056479,23.52,1768.8,126.0,0.0,-2.41,17,17,0.218595
VN_10.38_104.20,2015,0.0,0.0,0.0,27.89,1403.3,156.0,0.0,0.3,4,3,0.069277
VN_10.38_104.39,2015,0.13,0.0,-0.0,28.16,1308.1,155.0,4.0,0.42,1,1,0.053619
VN_10.38_104.47,2015,7.09,0.703787,-0.007172,28.14,1308.1,155.0,4.0,0.38,2,1,0.03383
VN_10.38_105.02,2015,9.11,7.94,-0.080918,28.23,1616.7,147.0,40.0,0.73,1,1,0.053619
VN_10.38_106.00,2015,6.53,0.0,-0.0,28.16,1576.2,178.0,43.0,0.62,9,9,0.145269
VN_10.38_106.09,2015,3.98,0.0,-0.0,28.16,1576.2,178.0,43.0,0.79,1,1,0.053619
VN_10.38_106.36,2015,3.94,0.0,-0.0,27.96,1608.3,168.0,34.0,0.58,6,6,0.114597
VN_10.38_106.91,2015,18.34,0.0,-0.0,27.88,1471.5,175.0,0.0,0.43,34,27,0.282245
VN_10.38_107.00,2015,0.36,0.0,-0.0,27.88,1471.5,175.0,0.0,0.34,3,3,0.080429
VN_10.38_107.08,2015,1.68,0.0,-0.0,27.86,1471.5,175.0,0.0,0.23,33,17,0.179171
VN_10.38_107.17,2015,1.53,0.0,-0.0,27.82,1380.8,180.0,0.0,0.52,2,2,0.06766
VN_10.38_107.27,2015,5.92,11.171241,-0.113847,27.82,1380.8,180.0,0.0,0.46,7,7,0.125111
VN_10.47_103.94,2015,1.1,0.0,-0.0,26.92,1768.8,126.0,0.0,-0.24,3,2,0.053619
VN_10.47_104.03,2015,6.3,0.087956,-0.000897,26.92,1768.8,126.0,0.0,-0.16,1,1,0.053619
VN_10.47_106.36,2015,2.95,0.0,-0.0,27.95,1608.3,168.0,34.0,0.65,3,3,0.080429
VN_10.47_106.81,2015,43.12,0.0,-0.0,27.8,1505.4,173.0,0.0,0.41,39,28,0.282104
VN_10.47_106.91,2015,48.62,0.0,-0.0,27.82,1471.5,175.0,0.0,0.42,2,2,0.06766
VN_10.47_107.36,2015,6.95,16.972762,-0.173083,27.8,1380.8,180.0,0.0,0.63,2,1,0.03383
VN_10.47_107.44,2015,22.68,0.967383,-0.009865,27.2,1351.8,185.0,0.0,0.16,18,14,0.176714
VN_10.47_107.53,2015,4.24,6.507363,-0.066361,27.27,1351.8,185.0,0.0,0.25,1,1,0.053619
VN_10.56_105.02,2015,4.24,0.967135,-0.009862,28.22,1616.7,147.0,40.0,0.61,15,14,0.187667
VN_10.56_106.36,2015,3.06,0.0,-0.0,27.96,1608.3,168.0,34.0,0.58,2,2,0.06766
VN_10.56_106.91,2015,64.16,0.0,-0.0,27.82,1471.5,175.0,0.0,0.38,3,3,0.080429
VN_10.56_107.53,2015,18.69,24.496096,-0.249784,27.18,1351.8,185.0,0.0,0.31,6,5,0.095498
VN_10.65_105.11,2015,11.88,8.526763,-0.08697,28.49,1412.7,164.0,49.0,0.73,1,1,0.053619
VN_10.65_105.56,2015,3.73,0.0,-0.0,28.61,1378.5,166.0,67.0,0.71,1,1,0.053619
VN_10.65_106.81,2015,3.48,13.357402,-0.136241,28.14,1513.7,173.0,19.0,0.55,15,12,0.160857
VN_10.74_105.11,2015,9.01,0.439374,-0.004484,28.48,1412.7,164.0,47.0,0.62,32,30,0.318883
VN_10.74_105.47,2015,5.11,0.0,-0.0,28.6,1378.5,166.0,67.0,0.71,1,1,0.053619
VN_10.74_105.56,2015,3.34,0.175726,-0.001794,28.6,1378.5,166.0,67.0,0.64,18,17,0.214581
VN_10.74_105.73,2015,6.18,0.0,-0.0,28.63,1513.4,167.0,75.0,0.77,1,1,0.053619
VN_10.74_106.64,2015,0.81,0.0,-0.0,28.09,1513.7,173.0,18.0,0.38,70,24,0.209254
VN_10.74_106.72,2015,1.78,1.845378,-0.018835,28.09,1513.7,173.0,18.0,0.31,215,77,0.532396
VN_10.74_107.98,2015,20.46,7.117096,-0.072642,26.82,857.5,212.0,0.0,-0.01,1,1,0.053619
VN_10.84_106.64,2015,0.27,0.0,-0.0,28.09,1513.7,173.0,18.0,0.38,28,14,0.154523
VN_10.84_106.72,2015,1.7,0.0,-0.0,28.13,1513.7,173.0,19.0,0.41,35,31,0.321512
VN_10.84_107.89,2015,11.17,8.647115,-0.088251,27.1,857.5,212.0,0.0,0.2,7,5,0.089365
VN_10.93_106.55,2015,8.61,5.971984,-0.060966,28.3,1561.7,167.0,45.0,0.59,9,4,0.064564
VN_10.93_106.81,2015,0.66,4.917767,-0.050204,28.2,1510.6,174.0,25.0,0.53,18,17,0.214581
VN_10.93_107.00,2015,13.03,56.545743,-0.577261,27.69,1546.5,165.0,1.0,0.36,2,2,0.06766
VN_10.93_108.17,2015,0.04,0.0,-0.0,28.07,553.8,247.0,0.0,0.62,12,10,0.144899
VN_10.93_108.25,2015,0.04,2.107373,-0.021514,28.07,553.8,247.0,0.0,0.61,31,21,0.2252
VN_10.93_108.34,2015,0.0,0.351241,0.0,28.07,553.8,247.0,0.0,0.58,1,1,0.053619
VN_11.02_106.45,2015,3.11,19.777706,-0.202041,28.26,1561.7,167.0,44.0,0.58,1,1,0.053619
VN_11.02_107.53,2015,13.26,196.99922,-2.012467,26.91,1582.6,162.0,4.0,0.72,1,1,0.053619
VN_11.02_108.34,2015,0.01,5.179968,-0.052917,27.43,553.8,247.0,0.0,0.35,10,10,0.154994
VN_11.02_108.44,2015,0.01,0.0,-0.0,26.99,461.0,268.0,0.0,-0.02,16,15,0.196769
VN_11.11_106.45,2015,13.91,149.835007,-1.530538,28.14,1561.7,167.0,40.0,0.48,20,14,0.170905
VN_11.11_107.36,2015,60.05,20.626353,-0.210692,27.22,1686.8,168.0,0.0,0.54,7,7,0.125111
VN_11.11_107.44,2015,45.02,14.526141,-0.148384,26.86,1582.6,162.0,3.0,0.33,1,1,0.053619
VN_11.11_108.17,2015,0.25,2.632838,-0.026894,27.63,553.8,247.0,0.0,0.64,6,4,0.076398
VN_11.11_108.44,2015,1.52,25.327826,-0.258719,26.28,461.0,268.0,0.0,-0.36,9,9,0.145269
VN_11.20_108.70,2015,0.14,0.0,-0.0,26.34,609.2,250.0,0.0,-0.39,19,2,0.024813
VN_11.29_107.08,2015,74.18,48.210357,-0.492938,27.69,1777.4,164.0,9.0,0.45,83,49,0.411015
VN_11.29_107.17,2015,16.2,63.336666,-0.647608,27.57,1800.8,147.0,4.0,0.54,142,56,0.419375
VN_11.29_107.27,2015,37.66,105.169382,-1.075342,27.37,1800.8,147.0,2.0,0.85,170,67,0.484302
VN_11.29_107.98,2015,78.49,14.389755,-0.147135,23.63,1506.9,172.0,0.0,0.55,1,1,0.053619
VN_11.38_106.09,2015,3.13,94.593555,-0.96715,28.63,1348.3,186.0,78.0,0.84,3,3,0.080429
VN_11.38_106.19,2015,7.71,53.162434,-0.543553,28.53,1467.0,180.0,51.0,0.71,9,5,0.080705
VN_11.38_107.36,2015,42.41,12.513855,-0.127944,27.35,2058.1,144.0,15.0,0.7,300,86,0.560051
VN_11.38_107.44,2015,33.25,35.095786,-0.358833,26.41,1915.6,140.0,6.0,0.37,64,39,0.34723
VN_11.38_108.34,2015,14.83,10.731493,-0.109722,27.72,1020.4,190.0,31.0,1.32,4,4,0.09237
VN_11.38_108.80,2015,34.18,10.894705,-0.111389,23.45,869.5,231.0,0.0,-0.92,2,1,0.03383
VN_11.38_108.89,2015,13.37,1.052261,-0.010759,26.66,591.5,252.0,0.0,0.31,112,48,0.377368
VN_11.46_107.36,2015,82.01,0.0,-0.0,27.01,2058.1,144.0,9.0,0.58,755,164,0.91961
VN_11.46_107.44,2015,58.69,25.39644,-0.259743,26.85,1915.6,140.0,13.0,0.6,3965,277,1.0
VN_11.46_107.72,2015,70.87,19.430153,-0.198723,21.92,1953.3,132.0,0.0,0.28,1,1,0.053619
VN_11.46_108.08,2015,79.35,25.836254,-0.264238,18.19,1381.9,167.0,0.0,-1.12,403,137,0.848422
VN_11.46_108.34,2015,49.97,37.112822,-0.379569,25.87,1020.4,190.0,0.0,1.01,12,12,0.173879
VN_11.55_105.02,2015,12.79,9.287414,-0.095052,29.3,1024.0,188.0,136.0,1.06,1,1,0.053619
VN_11.55_106.19,2015,11.99,172.820342,-1.768744,28.63,1467.0,180.0,58.0,0.89,22,11,0.130386
VN_11.55_107.36,2015,21.44,32.748854,-0.335163,27.19,2058.1,144.0,12.0,0.79,17,4,0.051434
VN_11.55_108.08,2015,25.16,41.838146,-0.428191,21.97,1381.9,167.0,0.0,-0.05,5,4,0.082971
VN_11.55_108.25,2015,50.97,30.858611,-0.315825,22.53,1020.4,190.0,0.0,0.26,34,17,0.17771
VN_11.55_108.34,2015,19.22,104.544725,-1.069959,22.26,1020.4,190.0,0.0,0.03,6,6,0.114597
VN_11.55_109.06,2015,0.12,0.0,-0.0,26.7,591.5,252.0,0.0,-0.03,48,21,0.200545
VN_11.64_107.72,2015,64.76,9.854197,-0.100847,23.15,1625.9,148.0,0.0,0.35,1,1,0.053619
VN_11.64_108.08,2015,40.01,13.665039,-0.139846,22.55,1175.9,169.0,0.0,0.68,2,2,0.06766
VN_11.64_108.34,2015,13.01,24.529823,-0.251034,22.61,1255.6,165.0,0.0,0.53,14,8,0.109794
VN_11.73_107.17,2015,36.16,41.027656,-0.420003,26.8,2043.6,155.0,20.0,1.11,4,1,0.023092
VN_11.73_107.98,2015,51.46,36.717635,-0.375886,22.27,1175.9,169.0,0.0,0.26,2,1,0.03383
VN_11.73_108.25,2015,21.48,17.864213,-0.182879,23.29,1255.6,165.0,0.0,0.88,15,15,0.201072
VN_11.73_109.16,2015,72.28,7.843138,-0.080291,23.14,741.4,215.0,0.0,-0.35,95,31,0.252422
VN_11.82_107.98,2015,77.64,10.187368,-0.104363,23.95,1175.9,169.0,0.0,1.7,1,1,0.053619
VN_11.82_108.17,2015,35.73,32.859965,-0.336628,22.81,1255.6,165.0,0.0,0.85,48,25,0.238744
VN_11.82_108.34,2015,22.71,11.293938,-0.115697,22.44,1255.6,165.0,0.0,0.5,12,12,0.173879
VN_11.82_108.44,2015,42.03,41.237879,-0.422449,21.48,1606.9,162.0,0.0,0.35,4,1,0.023092
VN_11.91_108.17,2015,50.35,27.870113,-0.285495,19.11,1514.6,168.0,0.0,-0.5,1,1,0.053619
VN_11.91_108.34,2015,38.37,24.329764,-0.249225,21.42,1514.6,168.0,0.0,0.56,843,158,0.871488
VN_11.91_108.44,2015,39.45,20.227695,-0.207205,19.32,1782.0,143.0,0.0,0.04,1511,202,1.0
VN_12.01_107.53,2015,21.77,17.442418,-0.178732,23.99,1735.3,160.0,0.0,0.43,3,3,0.080429
VN_12.01_108.25,2015,88.78,3.499804,-0.035863,16.96,1514.6,168.0,0.0,-1.21,7,7,0.125111
VN_12.01_108.34,2015,55.3,45.917136,-0.470511,19.67,1514.6,168.0,0.0,-0.17,22,22,0.260772
VN_12.01_108.44,2015,35.75,17.980598,-0.184246,18.65,1782.0,143.0,0.0,-0.12,994,230,1.0
VN_12.01_109.25,2015,2.54,5.425192,-0.055591,26.91,915.7,187.0,0.0,-0.2,1,1,0.053619
VN_12.10_107.08,2015,52.04,5.94802,-0.060991,26.57,1713.6,175.0,16.0,0.78,1,1,0.053619
VN_12.10_108.34,2015,84.59,11.8501,-0.121511,17.37,1514.6,168.0,0.0,-0.43,123,62,0.47804
VN_12.10_108.44,2015,76.61,2.536775,-0.026012,17.61,1782.0,143.0,0.0,-0.48,49,39,0.370517
VN_12.10_108.53,2015,60.61,14.475686,-0.148433,18.55,1782.0,143.0,0.0,-0.2,121,121,0.936107
VN_12.10_108.97,2015,88.3,19.929636,-0.204359,22.55,1504.3,141.0,0.0,-0.44,17,14,0.180019
VN_12.19_107.17,2015,91.51,0.174866,-0.001793,25.11,1781.6,159.0,0.0,0.94,2,2,0.06766
VN_12.19_108.17,2015,35.73,200.967608,-2.060658,25.13,1372.2,183.0,0.0,1.67,7,7,0.125111
VN_12.19_108.70,2015,92.16,4.109791,-0.04214,17.52,2013.7,140.0,0.0,-0.62,282,119,0.783418
VN_12.19_108.89,2015,75.19,127.750997,-1.309903,24.29,1515.6,139.0,0.0,0.18,8,8,0.13532
VN_12.19_109.06,2015,24.23,186.314412,-1.910364,27.72,1515.6,139.0,20.0,1.22,3,1,0.02681
VN_12.19_109.16,2015,35.44,332.78224,-3.412203,26.76,934.5,191.0,0.0,0.52,8,4,0.06766
VN_12.19_109.25,2015,18.6,16.086312,-0.16494,27.15,934.5,191.0,0.0,0.22,4,4,0.09237
VN_12.19_109.33,2015,11.17,0.0,-0.0,27.15,934.5,191.0,0.0,0.29,10,9,0.139495
VN_12.28_109.16,2015,17.25,122.135979,-1.252744,27.07,934.5,191.0,0.0,0.27,44,21,0.205031
VN_12.37_108.17,2015,28.71,28.299858,-0.29048,25.58,1372.2,183.0,0.0,1.13,16,12,0.157415
VN_12.37_108.44,2015,93.59,0.0,-0.0,20.12,1903.1,135.0,0.0,1.03,29,21,0.229473
VN_12.37_109.16,2015,44.38,190.992668,-1.960397,23.87,934.5,191.0,0.0,-0.21,10,10,0.154994
VN_12.37_109.25,2015,20.76,4.019358,-0.041255,27.15,934.5,191.0,0.0,0.17,2,2,0.06766
VN_12.46_108.34,2015,82.22,4.133968,-0.04243,23.25,781.3,224.0,0.0,0.53,50,39,0.368651
VN_12.63_108.08,2015,24.38,16.726828,-0.171799,25.81,895.3,222.0,6.0,0.72,3,1,0.02681
VN_12.63_109.42,2015,20.93,0.61102,-0.006276,25.55,1177.3,206.0,0.0,-0.81,20,17,0.207527
VN_12.72_107.53,2015,29.88,0.0,-0.0,27.04,1092.4,206.0,53.0,1.03,39,26,0.261953
VN_12.72_107.72,2015,72.15,0.0,-0.0,26.78,1000.0,213.0,46.0,0.5,297,103,0.671938
VN_12.81_107.81,2015,14.25,1.821784,-0.018724,27.73,1000.0,213.0,86.0,1.04,7,6,0.107238
VN_12.81_107.89,2015,2.19,14.552847,-0.149575,27.35,895.3,222.0,36.0,1.18,7,7,0.125111
VN_12.81_109.06,2015,95.02,0.0,-0.0,23.25,1643.5,113.0,0.0,0.02,6,6,0.114597
VN_12.81_109.16,2015,94.52,2.966173,-0.030486,22.42,1643.3,123.0,0.0,-0.37,2,2,0.06766
VN_12.81_109.25,2015,86.43,5.046364,-0.051866,24.13,1643.3,123.0,0.0,0.41,2,2,0.06766
VN_12.81_109.33,2015,41.92,15.888268,-0.163299,26.12,1643.3,123.0,0.0,1.53,1,1,0.053619
VN_12.90_107.53,2015,15.05,0.0,-0.0,27.66,1405.8,194.0,86.0,0.95,58,48,0.43751
VN_12.90_107.81,2015,9.67,6.103815,-0.062757,27.93,1209.5,200.0,90.0,1.04,84,57,0.476846
VN_12.90_108.25,2015,30.76,3.139079,-0.032275,24.35,1544.1,171.0,0.0,0.93,1,1,0.053619
VN_12.90_108.53,2015,25.47,30.11714,-0.309647,25.83,770.6,207.0,0.0,1.0,3,2,0.053619
VN_12.90_108.97,2015,26.99,151.610955,-1.558794,26.7,1120.6,167.0,18.0,1.15,1,1,0.053619
VN_12.99_107.53,2015,20.56,1.307485,-0.013453,28.05,1405.8,194.0,97.0,1.17,4,4,0.09237
VN_12.99_107.62,2015,12.72,1.830621,-0.018836,28.12,1405.8,194.0,104.0,1.27,2,1,0.03383
VN_12.99_108.25,2015,45.74,8.367485,-0.086094,23.59,1544.1,171.0,0.0,0.4,2,1,0.03383
VN_12.99_108.53,2015,77.05,10.466815,-0.107692,24.84,770.6,207.0,0.0,1.71,2,2,0.06766
VN_12.99_108.70,2015,24.72,79.679783,-0.819827,26.59,795.6,182.0,5.0,1.52,2,1,0.03383
VN_12.99_108.89,2015,5.27,30.773146,-0.316626,26.64,1120.6,167.0,15.0,0.69,1,1,0.053619
VN_13.18_109.25,2015,12.58,155.233904,-1.597724,26.92,999.6,191.0,2.0,0.4,4,4,0.09237
VN_13.18_109.33,2015,0.04,1.219631,-0.012553,27.5,999.6,191.0,8.0,0.63,3,3,0.080429
VN_13.27_108.25,2015,15.19,14.888415,-0.153353,24.88,1154.6,193.0,1.0,0.73,2,1,0.03383
VN_13.36_108.08,2015,30.63,32.078629,-0.330407,27.27,1070.1,214.0,43.0,1.3,1,1,0.053619
VN_13.36_108.17,2015,10.85,18.492919,-0.190478,26.48,1154.6,193.0,14.0,1.08,1,1,0.053619
VN_13.36_109.25,2015,4.85,9.49902,-0.097838,27.5,999.6,191.0,8.0,0.75,1,1,0.053619
VN_13.45_108.80,2015,78.43,80.229705,-0.826651,25.3,1030.7,169.0,0.0,1.13,2,2,0.06766
VN_13.45_108.89,2015,58.95,196.089395,-2.020441,25.11,1301.9,152.0,0.0,1.84,2,2,0.06766
VN_13.45_109.06,2015,30.22,925.872906,-9.539779,27.44,1301.9,152.0,29.0,1.57,5,1,0.020743
VN_13.54_108.80,2015,84.44,9.234569,-0.09522,26.12,1030.7,169.0,2.0,1.51,1,1,0.053619
VN_13.71_109.25,2015,9.88,61.530292,-0.634692,27.28,1267.3,164.0,1.0,0.49,1,1,0.053619
VN_13.80_109.25,2015,5.63,7.94204,-0.081985,27.28,1267.3,164.0,1.0,0.51,5,5,0.103714
VN_14.07_108.25,2015,20.14,146.235406,-1.511325,23.02,1358.4,190.0,0.0,1.06,1,1,0.053619
VN_14.07_108.80,2015,36.33,219.581263,-2.269292,27.63,1051.6,177.0,87.0,1.52,1,1,0.053619
VN_14.16_108.70,2015,77.67,50.91876,-0.526238,24.44,1255.1,170.0,0.0,1.13,1,1,0.053619
VN_14.35_107.98,2015,1.39,48.720107,-0.504096,25.17,1357.9,199.0,11.0,1.05,36,33,0.339658
VN_14.35_108.44,2015,82.82,53.824761,-0.556907,22.38,1158.0,192.0,0.0,1.11,3,2,0.053619
VN_14.35_108.70,2015,63.6,102.864287,-1.064302,23.49,1255.1,170.0,0.0,0.4,2,2,0.06766
VN_14.35_109.06,2015,34.59,311.385322,-3.221761,27.71,1301.5,163.0,51.0,0.93,11,11,0.164523
VN_14.44_107.62,2015,78.36,59.461029,-0.615241,25.83,2254.1,162.0,24.0,1.82,1,1,0.053619
VN_14.44_107.72,2015,76.84,1.299891,-0.01345,23.45,1743.5,178.0,0.0,0.09,21,20,0.240475
VN_14.44_108.53,2015,90.11,13.861458,-0.143421,21.74,1801.8,123.0,0.0,0.53,2,2,0.06766
VN_14.44_108.61,2015,92.36,13.490958,-0.139589,21.93,1801.8,123.0,0.0,0.53,1,1,0.053619
VN_14.53_107.62,2015,74.18,47.63297,-0.493051,23.46,2254.1,162.0,0.0,0.11,1,1,0.053619
VN_14.53_107.72,2015,58.53,4.5901,-0.047512,24.58,1743.5,178.0,9.0,1.24,77,60,0.511844
VN_14.53_108.25,2015,48.06,152.000884,-1.573369,22.12,1329.3,195.0,0.0,0.11,5,5,0.103714
VN_14.53_108.53,2015,94.88,1.386022,-0.014346,21.08,1801.8,123.0,0.0,0.3,2,1,0.03383
VN_14.53_108.61,2015,95.07,0.0,-0.0,21.61,1801.8,123.0,0.0,0.38,2,1,0.03383
VN_14.53_108.70,2015,91.09,17.408893,-0.180198,22.28,1961.4,125.0,0.0,0.27,3,3,0.080429
VN_14.62_107.81,2015,18.08,37.841849,-0.392002,24.56,1743.5,178.0,9.0,0.99,1,1,0.053619
VN_14.62_107.89,2015,13.62,150.921764,-1.563409,24.8,1336.3,200.0,20.0,1.41,18,18,0.227204
VN_14.62_108.25,2015,76.82,263.472061,-2.729324,20.31,1329.3,195.0,0.0,0.16,1853,174,0.859374
VN_14.62_108.34,2015,71.04,15.611766,-0.161721,20.98,1329.3,195.0,0.0,0.67,14,14,0.192139
VN_14.62_108.44,2015,82.53,51.462029,-0.533092,20.66,1801.8,123.0,0.0,0.22,2,1,0.03383
VN_14.62_108.61,2015,85.42,68.901567,-0.713748,21.61,1801.8,123.0,0.0,0.49,7,7,0.125111
VN_14.71_107.89,2015,46.96,263.919601,-2.734028,23.04,1898.1,178.0,0.0,1.72,9,4,0.064564
VN_14.71_108.25,2015,83.9,52.844249,-0.547431,19.66,1559.1,149.0,0.0,0.25,508,145,0.864678
VN_14.71_108.34,2015,82.14,59.797888,-0.619458,20.22,1559.1,149.0,0.0,0.32,153,120,0.885439
VN_14.71_108.53,2015,57.1,359.993476,-3.729201,25.73,1990.2,136.0,6.0,1.69,1,1,0.053619
VN_14.71_108.80,2015,72.06,295.729314,-3.063484,23.21,2118.1,142.0,0.0,-0.37,7,1,0.017873
VN_14.79_107.72,2015,47.28,158.669154,-1.644368,22.87,1790.8,189.0,0.0,0.61,3,3,0.080429
VN_14.79_108.25,2015,89.85,39.710381,-0.411539,19.85,1559.1,149.0,0.0,0.69,5,5,0.103714
VN_14.79_108.34,2015,86.39,76.645272,-0.794304,23.33,1559.1,149.0,0.0,1.23,7,6,0.107238
VN_14.97_107.89,2015,72.6,14.43612,-0.149731,14.28,2242.4,120.0,0.0,-1.41,30,27,0.29222
VN_14.97_107.98,2015,70.68,31.502802,-0.326745,19.64,2242.4,120.0,0.0,0.56,1,1,0.053619
VN_15.06_107.89,2015,83.6,14.687704,-0.152403,15.3,2242.4,120.0,0.0,-0.14,2,1,0.03383
VN_15.06_107.98,2015,80.74,21.292939,-0.22094,13.05,2242.4,120.0,0.0,-0.92,6,3,0.057299
VN_15.15_107.72,2015,71.94,43.455769,-0.451262,21.98,2124.7,126.0,0.0,0.53,3,3,0.080429
VN_15.24_107.72,2015,87.26,6.211055,-0.064501,18.21,2124.7,126.0,0.0,-0.04,126,69,0.529387
VN_15.43_107.81,2015,60.23,308.330193,-3.205811,25.87,2047.1,138.0,42.0,1.08,20,20,0.24415
VN_15.43_107.98,2015,82.03,148.681408,-1.545908,24.64,2202.8,137.0,21.0,0.71,2,2,0.06766
VN_15.43_108.61,2015,13.36,490.407056,-5.098924,26.8,2186.8,164.0,5.0,1.01,1,1,0.053619
VN_15.43_108.70,2015,3.86,25.61192,-0.266296,26.29,1770.8,176.0,0.0,0.22,1,1,0.053619
VN_15.52_108.53,2015,14.15,167.404939,-1.740628,26.87,2186.8,164.0,7.0,0.81,1,1,0.053619
VN_15.61_108.53,2015,1.27,1.723851,-0.017932,26.89,2186.8,164.0,7.0,0.63,1,1,0.053619
VN_15.79_107.36,2015,81.92,68.045083,-0.708433,22.64,2381.1,116.0,0.0,1.42,1,1,0.053619
VN_15.79_107.72,2015,75.05,92.641171,-0.964531,26.4,2067.8,132.0,71.0,1.16,1,1,0.053619
VN_15.79_108.08,2015,20.31,91.161027,-0.949109,27.58,2099.0,142.0,117.0,1.07,66,30,0.265175
VN_15.79_108.25,2015,12.32,381.242506,-3.969294,26.78,2112.8,171.0,82.0,0.61,5,5,0.103714
VN_15.79_108.34,2015,1.97,96.943484,-1.009312,27.51,2112.8,171.0,96.0,1.04,1,1,0.053619
VN_15.88_108.25,2015,0.8,1.032902,-0.010759,26.96,2105.2,180.0,15.0,0.56,35,30,0.311141
VN_15.88_108.34,2015,1.67,6.853389,-0.071384,26.96,2105.2,180.0,16.0,0.53,278,84,0.554399
VN_15.96_107.53,2015,74.77,174.05321,-1.814389,22.33,2606.5,111.0,0.0,0.55,49,25,0.237511
VN_15.96_107.98,2015,73.24,103.402868,-1.077919,25.3,2706.1,121.0,17.0,1.05,8,6,0.10149
VN_15.96_108.08,2015,27.76,245.914931,-2.5635,26.52,2706.1,121.0,45.0,0.72,3,2,0.053619
VN_15.96_108.25,2015,1.77,5.506221,-0.057399,26.95,2105.2,180.0,15.0,0.49,4,4,0.09237
VN_15.96_108.34,2015,0.15,0.03206,-0.000334,26.99,2105.2,180.0,16.0,0.61,13,13,0.183079
VN_15.96_108.53,2015,11.32,1.978838,-0.020628,26.27,1786.9,213.0,0.0,0.02,7,7,0.125111
VN_16.05_107.53,2015,90.4,0.0,-0.0,24.46,2606.5,111.0,5.0,1.53,46,25,0.241328
VN_16.05_108.17,2015,7.63,44.414984,-0.463032,26.94,2105.2,180.0,15.0,0.63,4,4,0.09237
VN_16.05_108.25,2015,0.23,3.354052,-0.034966,26.99,2105.2,180.0,16.0,0.56,9,7,0.112987
VN_16.14_107.81,2015,89.08,12.321211,-0.128505,26.15,2156.4,139.0,39.0,1.14,1,1,0.053619
VN_16.14_108.08,2015,52.78,50.981771,-0.53172,26.26,2743.3,129.0,5.0,0.51,1,1,0.053619
VN_16.14_108.17,2015,8.3,2.443749,-0.025488,25.99,1878.5,219.0,0.0,0.03,2,2,0.06766
VN_16.14_108.25,2015,25.67,0.945678,-0.009863,23.81,1878.5,219.0,0.0,-0.59,52,26,0.243386
VN_16.14_108.34,2015,7.25,0.0,-0.0,25.99,1878.5,219.0,0.0,-0.01,4,4,0.09237
VN_16.23_107.81,2015,67.74,218.459784,-2.280321,26.36,2156.4,139.0,42.0,0.78,70,39,0.340038
VN_16.23_107.89,2015,52.63,298.690547,-3.117821,26.16,2743.3,129.0,3.0,0.45,555,155,0.911396
VN_16.23_108.08,2015,29.18,68.702495,-0.717129,26.95,2743.3,129.0,12.0,0.69,74,46,0.395979
VN_16.23_108.17,2015,13.54,19.33561,-0.201831,25.99,1878.5,219.0,0.0,-0.07,1,1,0.053619
VN_16.32_107.98,2015,10.43,13.484615,-0.140767,26.95,2743.3,129.0,12.0,0.84,1,1,0.053619
VN_16.32_108.08,2015,2.61,13.732666,-0.143354,26.95,2743.3,129.0,12.0,0.93,16,9,0.118062
VN_16.41_107.53,2015,26.37,403.468607,-4.213674,26.42,2458.5,157.0,23.0,0.6,81,38,0.320489
VN_16.41_107.62,2015,16.47,222.035901,-2.318886,26.58,2458.5,157.0,25.0,0.4,7,4,0.071492
