grid_id,lat,lon,year,n_observations,n_species,n_weighted_individuals,effort_adjusted_richness,normalized_richness_01,observation_density_01,shannon_entropy,simpson_diversity,pielou_evenness,hill_q0,hill_q1,hill_q2
VN_11.55_107.36,11.55,107.36,2022,4,4,5.0,2.4853397382384474,0.09236997717407595,0.23035600445769763,1.3862943611198906,0.75,1.0,4.0,4.0,4.0
VN_11.55_107.36,11.55,107.36,2023,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.36,11.55,107.36,2024,7,7,33.0,3.3662884287409147,0.1251112596560116,0.2976267933941412,1.945910149055313,0.8571428571428572,0.9999999999999999,7.0,6.999999999999998,7.0
VN_11.55_107.44,11.55,107.44,2010,2,2,6.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.55_107.44,11.55,107.44,2014,4,4,31.0,2.4853397382384474,0.09236997717407595,0.23035600445769763,1.3862943611198906,0.75,1.0,4.0,4.0,4.0
VN_11.55_107.44,11.55,107.44,2016,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.44,11.55,107.44,2019,12,10,21.0,3.8987124525128007,0.1448992967465047,0.3671166691528844,2.253857589601352,0.8888888888888888,0.9788379141596312,10.0,9.5244063118092,9.0
VN_11.55_107.44,11.55,107.44,2021,7,7,31.0,3.3662884287409147,0.1251112596560116,0.2976267933941412,1.945910149055313,0.8571428571428572,0.9999999999999999,7.0,6.999999999999998,7.0
VN_11.55_107.44,11.55,107.44,2023,4,4,4.0,2.4853397382384474,0.09236997717407595,0.23035600445769763,1.3862943611198906,0.75,1.0,4.0,4.0,4.0
VN_11.55_107.44,11.55,107.44,2024,33,11,57.0,3.119363412564667,0.11593406035525346,0.5047217506510618,2.3978952727983707,0.9090909090909091,1.0,11.0,11.000000000000002,11.0
VN_11.55_107.53,11.55,107.53,2012,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.62,11.55,107.62,2012,2,2,5.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.55_107.62,11.55,107.62,2018,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.62,11.55,107.62,2023,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.72,11.55,107.72,2023,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.81,11.55,107.81,2013,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.55_107.81,11.55,107.81,2014,4,4,8.0,2.4853397382384474,0.09236997717407595,0.23035600445769763,1.3862943611198906,0.75,1.0,4.0,4.0,4.0
VN_11.55_107.81,11.55,107.81,2016,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.81,11.55,107.81,2017,12,8,12.0,3.1189699620102407,0.11591943739720377,0.3671166691528844,1.9072839993213793,0.8194444444444444,0.9172097224626077,8.0,6.734772289856238,5.538461538461537
VN_11.55_107.81,11.55,107.81,2018,50,22,50.0,5.59536511916893,0.2079569808450341,0.562755255099547,2.9260985589846165,0.9376,0.9466381012675859,22.0,18.654708094654772,16.02564102564103
VN_11.55_107.81,11.55,107.81,2019,8,5,8.0,2.275598066567093,0.08457473166833787,0.31448487115973134,1.3862943611198906,0.6875,0.8613531161467861,5.0,4.0,3.2
VN_11.55_107.81,11.55,107.81,2020,36,17,111.0,4.7079441879505755,0.1749751514801136,0.5168243001828203,2.7210515452572532,0.9290123456790124,0.9604118062502188,17.0,15.19629343655787,14.08695652173913
VN_11.55_107.81,11.55,107.81,2021,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.55_107.81,11.55,107.81,2022,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.81,11.55,107.81,2023,14,12,34.0,4.431232476826261,0.16469090178696352,0.38759844003756333,2.4036404106149494,0.8979591836734694,0.9672960595199888,12.0,11.063378400479634,9.799999999999999
VN_11.55_107.81,11.55,107.81,2024,48,36,114.0,9.250170162655513,0.3437912304844144,0.5570293622475093,3.502825414637729,0.9670138888888888,0.9774820434315478,36.0,33.20914914576155,30.315789473684216
VN_11.55_107.89,11.55,107.89,2020,3,3,3.0,2.1640425613334453,0.08042866692172175,0.1984178622627608,1.0986122886681096,0.6666666666666667,0.9999999999999998,3.0,2.9999999999999996,3.0
VN_11.55_107.89,11.55,107.89,2021,9,9,20.0,3.908650337129266,0.1452686475282341,0.3295649355890781,2.1972245773362196,0.8888888888888888,1.0,9.0,9.000000000000002,9.0
VN_11.55_107.89,11.55,107.89,2022,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.89,11.55,107.89,2023,17,17,24.0,5.881596356440291,0.21859503263589414,0.4136938022911117,2.833213344056216,0.9411764705882353,1.0,17.0,17.0,17.0
VN_11.55_107.89,11.55,107.89,2024,7,3,37.0,1.4426950408889636,0.05361911128114784,0.2976267933941412,1.0042424730540764,0.6122448979591837,0.914100892018565,3.0,2.729838563103603,2.5789473684210527
VN_11.55_107.98,11.55,107.98,2012,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.55_107.98,11.55,107.98,2013,20,20,41.0,6.569174775061021,0.24414952800577047,0.43575711670362033,2.995732273553991,0.95,1.0,20.0,19.999999999999996,19.999999999999993
VN_11.55_107.98,11.55,107.98,2019,38,19,60.0,5.18620998777855,0.1927503474959964,0.52435910473275,2.9444389791664403,0.9473684210526316,1.0,19.0,18.999999999999996,19.0
VN_11.55_107.98,11.55,107.98,2020,1,1,2.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_107.98,11.55,107.98,2024,5,5,8.0,2.7905531327562363,0.10371351860266657,0.2564513667112461,1.6094379124341005,0.7999999999999999,1.0000000000000002,5.0,5.000000000000001,4.999999999999999
VN_11.55_108.08,11.55,108.08,2009,5,5,5.0,2.7905531327562363,0.10371351860266657,0.2564513667112461,1.6094379124341005,0.7999999999999999,1.0000000000000002,5.0,5.000000000000001,4.999999999999999
VN_11.55_108.08,11.55,108.08,2010,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_108.08,11.55,108.08,2011,41,38,313.0,10.16676268392405,0.37785724929257647,0.5349660478350008,3.6121358939394383,0.9720404521118382,0.9930035290796076,38.0,37.0450927634196,35.76595744680852
VN_11.55_108.08,11.55,108.08,2012,4,4,4.0,2.4853397382384474,0.09236997717407595,0.23035600445769763,1.3862943611198906,0.75,1.0,4.0,4.0,4.0
VN_11.55_108.08,11.55,108.08,2013,43,29,145.0,7.663463728156918,0.2848198009926557,0.5416243754698683,3.261174217304338,0.9572742022714981,0.9684846185069037,29.0,26.080142925204335,23.405063291139236
VN_11.55_108.08,11.55,108.08,2014,14,14,38.0,5.169771222963971,0.19213938541812411,0.38759844003756333,2.639057329615258,0.9285714285714286,0.9999999999999998,14.0,13.999999999999991,14.0
VN_11.55_108.08,11.55,108.08,2015,5,4,6.0,2.232442506204989,0.08297081488213326,0.2564513667112461,1.3321790402101223,0.72,0.9609640474436812,4.0,3.7892914162759954,3.571428571428571
VN_11.55_108.08,11.55,108.08,2016,46,29,91.0,7.5321787629958745,0.2799404724048385,0.5510648228492201,3.259440421318206,0.9574669187145558,0.9679697258233765,29.0,26.03496445452582,23.511111111111116
VN_11.55_108.08,11.55,108.08,2017,55,33,159.0,8.198041447149482,0.3046878821814719,0.576141474517896,3.2463767971558086,0.948099173553719,0.9284626845749582,33.0,25.697065362607383,19.267515923566883
VN_11.55_108.08,11.55,108.08,2018,262,92,380.0,16.51067064347531,0.6136345252932905,0.7975325603794463,4.191492373857304,0.9798962764407668,0.926954523068991,92.0,66.1213952065243,49.742028985507254
VN_11.55_108.08,11.55,108.08,2019,67,51,172.0,12.086718063682609,0.4492141876921698,0.6039306817824424,3.850208228208699,0.9766094898641122,0.9792418555298255,51.0,47.00284953181379,42.75238095238095
VN_11.55_108.08,11.55,108.08,2020,294,101,864.0,17.75988001906946,0.6600625607581958,0.8139667336123303,4.204521480740555,0.9788745430144847,0.911031784630029,101.0,66.98853469152913,47.33625410733844
VN_11.55_108.08,11.55,108.08,2021,79,41,161.0,9.356401368165416,0.3477394126492718,0.6271917289832193,3.525046911472143,0.9652299311007851,0.9492334733658541,41.0,33.95536647511408,28.760368663594473
VN_11.55_108.08,11.55,108.08,2022,604,120,2784.0,18.734694755429782,0.696292462675097,0.9167690308719127,4.47562980554683,0.9855872549449586,0.9348590130300694,120.0,87.84991135181534,69.38303537466717
VN_11.55_108.08,11.55,108.08,2023,1181,174,4004.0,24.593767505394606,0.9140503843985445,1.0,4.579109494738747,0.9851035410367798,0.8875868214546799,174.0,97.42759577892907,67.13004764884246
VN_11.55_108.08,11.55,108.08,2024,1575,145,5454.0,19.694008698557244,0.7319462631057224,1.0,4.307234604647654,0.9799852859662384,0.8654741900161831,145.0,74.23491593452931,49.96324195854901
VN_11.55_108.17,11.55,108.17,2009,3,1,3.0,0.7213475204444817,0.026809555640573916,0.1984178622627608,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_108.17,11.55,108.17,2024,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_108.25,11.55,108.25,2010,6,5,6.0,2.5694917118487535,0.09549756402344844,0.27851468112375466,1.5607104090414063,0.7777777777777778,0.9697238998682473,5.0,4.762203155904597,4.5
VN_11.55_108.25,11.55,108.25,2011,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_108.25,11.55,108.25,2015,34,17,82.0,4.781529039066382,0.1777100013331733,0.5088706855814523,2.833213344056216,0.9411764705882353,1.0,17.0,17.0,17.0
VN_11.55_108.34,11.55,108.34,2015,6,6,18.0,3.0833900542185044,0.11459707682813813,0.27851468112375466,1.7917594692280547,0.8333333333333333,0.9999999999999999,6.0,5.999999999999998,5.999999999999999
VN_11.55_108.34,11.55,108.34,2016,4,4,16.0,2.4853397382384474,0.09236997717407595,0.23035600445769763,1.3862943611198906,0.75,1.0,4.0,4.0,4.0
VN_11.55_108.34,11.55,108.34,2018,4,4,7.0,2.4853397382384474,0.09236997717407595,0.23035600445769763,1.3862943611198906,0.75,1.0,4.0,4.0,4.0
VN_11.55_108.34,11.55,108.34,2019,14,14,17.0,5.169771222963971,0.19213938541812411,0.38759844003756333,2.639057329615258,0.9285714285714286,0.9999999999999998,14.0,13.999999999999991,14.0
VN_11.55_108.34,11.55,108.34,2020,11,11,12.0,4.426725648200291,0.1645234012835501,0.3556602978426265,2.3978952727983707,0.9090909090909091,1.0,11.0,11.000000000000002,11.0
VN_11.55_108.34,11.55,108.34,2023,15,11,33.0,3.9674113624446496,0.14745255602315654,0.3968357245255216,2.338371704803573,0.8977777777777778,0.9751767440930257,11.0,10.364346599758322,9.782608695652174
VN_11.55_108.34,11.55,108.34,2024,6,6,9.0,3.0833900542185044,0.11459707682813813,0.27851468112375466,1.7917594692280547,0.8333333333333333,0.9999999999999999,6.0,5.999999999999998,5.999999999999999
VN_11.55_108.53,11.55,108.53,2019,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.55_108.89,11.55,108.89,2024,7,4,7.0,1.9235933878519513,0.07149214837486378,0.2976267933941412,1.351783994289646,0.7346938775510204,0.9751060324573735,4.0,3.8643132978583434,3.7692307692307696
VN_11.55_108.97,11.55,108.97,2012,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.55_108.97,11.55,108.97,2020,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.55_108.97,11.55,108.97,2022,8,7,8.0,3.1858372931939307,0.11840462433567303,0.31448487115973134,1.9061547465398496,0.84375,0.979569764547061,7.0,6.727171322029717,6.4
VN_11.55_108.97,11.55,108.97,2023,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.55_108.97,11.55,108.97,2024,8,8,8.0,3.6409569065073493,0.1353195706693406,0.31448487115973134,2.0794415416798357,0.875,1.0,8.0,7.999999999999998,8.0
VN_11.55_109.06,11.55,109.06,2012,3,3,3.0,2.1640425613334453,0.08042866692172175,0.1984178622627608,1.0986122886681096,0.6666666666666667,0.9999999999999998,3.0,2.9999999999999996,3.0
VN_11.55_109.06,11.55,109.06,2014,9,9,152.0,3.908650337129266,0.1452686475282341,0.3295649355890781,2.1972245773362196,0.8888888888888888,1.0,9.0,9.000000000000002,9.0
VN_11.55_109.06,11.55,109.06,2015,48,21,329.0,5.395932594882383,0.20054488444924173,0.5570293622475093,2.791133478158783,0.9192708333333334,0.9167721819274505,21.0,16.29948444479434,12.387096774193552
VN_11.55_109.06,11.55,109.06,2016,34,15,103.0,4.218996210940926,0.15680294235279998,0.5088706855814523,2.476247132983034,0.8996539792387543,0.9144022263601946,15.0,11.896534425828476,9.96551724137931
VN_11.55_109.06,11.55,109.06,2017,21,11,89.0,3.5586699846353973,0.13226130021315563,0.44241544433848795,2.3096325309380634,0.8934240362811792,0.9631915776883352,11.0,10.070723295745218,9.382978723404259
VN_11.55_109.06,11.55,109.06,2018,15,14,48.0,5.0494326431113725,0.18766688948401744,0.3968357245255216,2.6156305770275505,0.9244444444444444,0.9911230603728024,14.0,13.67583732837325,13.235294117647058
VN_11.55_109.06,11.55,109.06,2020,36,36,527.0,9.969764162718866,0.3705356148990641,0.5168243001828203,3.5835189384561104,0.9722222222222222,1.0000000000000002,36.0,36.000000000000014,36.0
VN_11.55_109.06,11.55,109.06,2021,21,21,261.0,6.793824516122123,0.2524988458614789,0.44241544433848795,3.044522437723422,0.9523809523809524,0.9999999999999997,21.0,20.999999999999982,21.000000000000007
VN_11.55_109.06,11.55,109.06,2022,37,19,65.0,5.223243977107378,0.1941267503661301,0.5206412792637011,2.5856397821396717,0.8867786705624543,0.8781434427524312,19.0,13.271777420492702,8.832258064516127
VN_11.55_109.06,11.55,109.06,2023,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_109.06,11.55,109.06,2024,70,52,764.0,12.198898697523749,0.45338348592848415,0.6101098384543451,3.8770696022252578,0.9775510204081632,0.9812276534582383,52.0,48.28252057127725,44.54545454545456
VN_11.55_109.16,11.55,109.16,2021,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.55_109.52,11.55,109.52,2024,4,3,4.0,1.8640048036788355,0.06927748288055696,0.23035600445769763,1.0397207708399179,0.625,0.946394630357186,3.0,2.82842712474619,2.6666666666666665
VN_11.64_105.83,11.64,105.83,2013,3,3,3.0,2.1640425613334453,0.08042866692172175,0.1984178622627608,1.0986122886681096,0.6666666666666667,0.9999999999999998,3.0,2.9999999999999996,3.0
VN_11.64_105.83,11.64,105.83,2018,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.64_105.92,11.64,105.92,2011,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_105.92,11.64,105.92,2012,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_105.92,11.64,105.92,2018,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.64_106.00,11.64,106.0,2020,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_106.00,11.64,106.0,2023,2,1,2.0,0.9102392266268373,0.03382989266733515,0.15724243557986567,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_106.28,11.64,106.28,2023,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_106.64,11.64,106.64,2023,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_106.64,11.64,106.64,2024,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.00,11.64,107.0,2024,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.27,11.64,107.27,2009,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.27,11.64,107.27,2022,5,5,5.0,2.7905531327562363,0.10371351860266657,0.2564513667112461,1.6094379124341005,0.7999999999999999,1.0000000000000002,5.0,5.000000000000001,4.999999999999999
VN_11.64_107.27,11.64,107.27,2023,12,12,28.0,4.67845494301536,0.17387915609580562,0.3671166691528844,2.484906649788001,0.9166666666666666,1.0000000000000002,12.0,12.000000000000005,11.999999999999998
VN_11.64_107.36,11.64,107.36,2011,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.36,11.64,107.36,2012,13,10,13.0,3.789231816899512,0.14083034647101017,0.37772361225513507,2.2450352741261774,0.8875739644970414,0.975006431231153,10.0,9.440748564743114,8.894736842105262
VN_11.64_107.36,11.64,107.36,2013,19,18,19.0,6.008547612516013,0.22331329487003287,0.4287738667204585,2.871476118054867,0.9418282548476454,0.9934625572680481,18.0,17.663071745159716,17.190476190476193
VN_11.64_107.36,11.64,107.36,2021,6,4,6.0,2.055593369479003,0.07639805121875876,0.27851468112375466,1.3296613488547582,0.7222222222222222,0.9591479170272448,4.0,3.77976314968462,3.5999999999999996
VN_11.64_107.36,11.64,107.36,2022,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.36,11.64,107.36,2023,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.36,11.64,107.36,2024,19,18,19.0,6.008547612516013,0.22331329487003287,0.4287738667204585,2.871476118054867,0.9418282548476454,0.9934625572680481,18.0,17.663071745159716,17.190476190476193
VN_11.64_107.44,11.64,107.44,2012,19,19,19.0,6.342355813211348,0.23571958902947918,0.4287738667204585,2.9444389791664403,0.9473684210526316,1.0,19.0,18.999999999999996,19.0
VN_11.64_107.53,11.64,107.53,2009,2,2,5.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.64_107.53,11.64,107.53,2016,3,3,52.0,2.1640425613334453,0.08042866692172175,0.1984178622627608,1.0986122886681096,0.6666666666666667,0.9999999999999998,3.0,2.9999999999999996,3.0
VN_11.64_107.53,11.64,107.53,2022,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.53,11.64,107.53,2024,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.64_107.62,11.64,107.62,2023,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.62,11.64,107.62,2024,4,4,4.0,2.4853397382384474,0.09236997717407595,0.23035600445769763,1.3862943611198906,0.75,1.0,4.0,4.0,4.0
VN_11.64_107.72,11.64,107.72,2014,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.72,11.64,107.72,2015,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.72,11.64,107.72,2016,4,4,9.0,2.4853397382384474,0.09236997717407595,0.23035600445769763,1.3862943611198906,0.75,1.0,4.0,4.0,4.0
VN_11.64_107.72,11.64,107.72,2017,4,2,4.0,1.2426698691192237,0.04618498858703798,0.23035600445769763,0.5623351446188083,0.375,0.8112781244591328,2.0,1.7547653506033232,1.6
VN_11.64_107.72,11.64,107.72,2018,3,2,3.0,1.4426950408889634,0.05361911128114783,0.1984178622627608,0.6365141682948128,0.4444444444444444,0.9182958340544894,2.0,1.8898815748423097,1.7999999999999998
VN_11.64_107.72,11.64,107.72,2019,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.72,11.64,107.72,2023,20,19,20.0,6.240716036307971,0.23194205160548198,0.43575711670362033,2.9264175554979968,0.945,0.9938795051295153,19.0,18.660659830736154,18.181818181818176
VN_11.64_107.72,11.64,107.72,2024,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.81,11.64,107.81,2017,3,1,3.0,0.7213475204444817,0.026809555640573916,0.1984178622627608,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.81,11.64,107.81,2018,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.64_107.81,11.64,107.81,2019,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.81,11.64,107.81,2020,5,4,5.0,2.232442506204989,0.08297081488213326,0.2564513667112461,1.3321790402101223,0.72,0.9609640474436812,4.0,3.7892914162759954,3.571428571428571
VN_11.64_107.81,11.64,107.81,2021,5,5,5.0,2.7905531327562363,0.10371351860266657,0.2564513667112461,1.6094379124341005,0.7999999999999999,1.0000000000000002,5.0,5.000000000000001,4.999999999999999
VN_11.64_107.81,11.64,107.81,2023,4,2,4.0,1.2426698691192237,0.04618498858703798,0.23035600445769763,0.5623351446188083,0.375,0.8112781244591328,2.0,1.7547653506033232,1.6
VN_11.64_107.89,11.64,107.89,2018,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.89,11.64,107.89,2022,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.89,11.64,107.89,2024,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_107.98,11.64,107.98,2024,3,3,3.0,2.1640425613334453,0.08042866692172175,0.1984178622627608,1.0986122886681096,0.6666666666666667,0.9999999999999998,3.0,2.9999999999999996,3.0
VN_11.64_108.08,11.64,108.08,2012,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_108.08,11.64,108.08,2015,2,2,2.0,1.8204784532536746,0.0676597853346703,0.15724243557986567,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.64_108.08,11.64,108.08,2023,38,24,146.0,6.551002089825538,0.24347412315283756,0.52435910473275,3.0628253254019793,0.9473684210526316,0.9637424313441063,24.0,21.387899654487185,19.0
VN_11.64_108.08,11.64,108.08,2024,381,64,1084.0,10.764587438499097,0.4000759657459391,0.8509575458849157,3.8852836468377574,0.9759646185959039,0.9342132416233033,64.0,48.68074864176978,41.60533104041273
VN_11.64_108.17,11.64,108.17,2010,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_108.17,11.64,108.17,2020,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_108.17,11.64,108.17,2023,7,7,9.0,3.3662884287409147,0.1251112596560116,0.2976267933941412,1.945910149055313,0.8571428571428572,0.9999999999999999,7.0,6.999999999999998,7.0
VN_11.64_108.25,11.64,108.25,2016,4,2,4.0,1.2426698691192237,0.04618498858703798,0.23035600445769763,0.6931471805599453,0.5,1.0,2.0,2.0,2.0
VN_11.64_108.25,11.64,108.25,2019,8,8,17.0,3.6409569065073493,0.1353195706693406,0.31448487115973134,2.0794415416798357,0.875,1.0,8.0,7.999999999999998,8.0
VN_11.64_108.25,11.64,108.25,2020,17,6,39.0,2.0758575375671615,0.07715118798913911,0.4136938022911117,1.6607798617360385,0.7958477508650519,0.9268988891971943,6.0,5.263413979463459,4.898305084745762
VN_11.64_108.25,11.64,108.25,2023,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_108.25,11.64,108.25,2024,33,8,162.0,2.268627936410667,0.08431568025836615,0.5047217506510618,1.9722469794234416,0.8429752066115703,0.948450312207479,8.0,7.186806966507558,6.36842105263158
VN_11.64_108.34,11.64,108.34,2009,5,5,5.0,2.7905531327562363,0.10371351860266657,0.2564513667112461,1.6094379124341005,0.7999999999999999,1.0000000000000002,5.0,5.000000000000001,4.999999999999999
VN_11.64_108.34,11.64,108.34,2011,25,24,25.0,7.3662642343232365,0.2737741036824676,0.4663256002842648,3.163424050423405,0.9568,0.995396622994602,24.0,23.651441168139897,23.148148148148145
VN_11.64_108.34,11.64,108.34,2013,1,1,1.0,1.4426950408889634,0.05361911128114783,0.0992089311313804,-0.0,0.0,0.0,1.0,1.0,1.0
VN_11.64_108.34,11.64,108.34,2015,14,8,28.0,2.9541549845508404,0.10979393452464234,0.38759844003756333,2.044931174849591,0.8673469387755102,0.9834040216382489,8.0,7.728626595716683,7.538461538461539
VN_11.64_108.34,11.64,108.34,2016,17,17,56.0,5.881596356440291,0.21859503263589414,0.4136938022911117,2.833213344056216,0.9411764705882353,1.0,17.0,17.0,17.0
VN_11.64_108.34,11.64,108.34,2017,29,25,30.0,7.350352594880151,0.27318273271231536,0.48680737116894374,3.1760828146595923,0.9560047562425684,0.9867056039012128,25.0,23.952742211699913,22.72972972972973
VN_11.64_108.34,11.64,108.34,2018,5,2,5.0,1.1162212531024944,0.04148540744106663,0.2564513667112461,0.5004024235381879,0.31999999999999984,0.7219280948873623,2.0,1.6493848884661177,1.4705882352941173
VN_11.64_108.34,11.64,108.34,2020,43,41,80.0,10.834552167394264,0.40267627036892706,0.5416243754698683,3.696721308199614,0.9745808545159546,0.9954623854870687,41.0,40.3149072781315,39.3404255319149
